5 455 3
5 456 0
6 1 3
6 7 1
6 8 3
6 9 3
6 12 3
6 13 1
6 21 2
6 22 2
6 47 2
6 50 3
6 64 3
6 71 3
6 79 2
6 89 3
6 111 1
6 127 4
6 132 4
6 137 4
6 153 3
6 165 4
6 166 3
6 168 3
6 169 3
6 170 3
6 173 4
6 174 3
6 177 3
6 178 3
6 182 3
6 185 4
6 186 3
6 191 3
6 192 3
6 194 3
6 200 2
6 202 2
6 203 2
6 216 4
6 223 3
6 237 1
6 242 3
6 246 2
6 257 1
6 259 0
6 261 2
6 268 2
6 272 3
6 274 3
6 285 2
6 293 2
6 298 2
6 302 3
6 303 2
6 306 3
6 308 2
6 309 1
6 310 1
6 317 2
6 321 2
6 340 1
6 367 1
6 405 0
6 408 3
6 410 3
6 419 3
6 425 2
6 427 3
6 435 3
6 460 1
6 461 3
6 462 4
6 464 1
6 465 0
6 468 2
6 472 0
6 473 1
6 474 4
6 482 3
6 485 4
6 489 4
6 490 4
6 491 3
6 493 4
6 494 3
6 495 3
6 496 3
6 497 3
6 501 4
6 502 3
6 503 2
6 504 2
6 505 3
6 507 3
6 510 3
6 512 3
6 514 4
6 516 3
6 519 4
6 520 3
6 522 4
6 527 3
6 529 3
6 530 3
6 531 3
6 533 3
6 535 1
6 536 3
6 537 3
6 538 1
6 539 1
7 4 4
7 9 4
7 11 2
7 12 4
7 23 2
7 25 2
7 27 3
7 29 2
7 31 3
7 39 4
7 47 4
7 50 4
7 51 1
7 52 3
7 56 4
7 62 2
7 64 4
7 68 3
7 69 4
7 70 0
7 71 4
7 73 2
7 77 4
7 80 3
7 86 3
7 91 2
7 96 4
7 97 4
7 98 3
7 99 4
7 100 4
7 125 3
7 132 4
7 134 3
7 135 4
7 140 4
7 141 4
7 143 2
7 144 4
7 145 0
7 152 3
7 157 4
7 164 4
7 173 4
7 175 4
7 178 3
7 179 4
7 180 4
7 186 3
7 187 3
7 192 3
7 194 4
7 197 3
7 198 2
7 199 4
7 201 1
7 202 2
7 204 4
7 211 4
7 213 2
7 214 4
7 215 3
7 216 3
7 217 3
7 219 0
7 229 2
7 230 2
7 231 2
7 234 4
7 237 4
7 238 4
7 258 3
7 265 4
7 275 3
7 286 3
7 294 0
7 309 2
7 317 3
7 318 4
7 324 0
7 341 2
7 356 3
7 357 4
7 365 3
7 367 4
7 379 3
7 380 3
7 384 2
7 386 3
7 387 2
7 391 2
7 402 4
7 403 3
7 405 2
7 415 1
7 416 4
7 417 2
7 419 2
7 421 2
7 427 4
7 429 4
7 433 4
7 434 3
7 436 4
7 440 0
7 441 1
7 443 4
7 444 4
7 446 1
7 447 4
7 449 2
7 452 4
7 463 3
7 465 3
7 470 2
7 474 4
7 487 2
7 488 3
7 499 3
7 502 4
7 503 3
7 506 4
7 507 4
7 509 4
7 510 4
7 513 3
7 521 4
7 523 3
7 527 4
7 529 1
7 540 2
7 544 2
7 545 1
7 546 3
7 547 2
7 549 3
7 551 0
7 552 3
7 556 2
7 557 3
7 558 3
7 561 3
7 565 3
7 566 3
7 568 4
7 569 3
7 571 2
7 572 2
7 573 4
7 574 4
7 575 2
7 577 1
7 578 2
7 583 1
7 584 3
7 585 3
7 586 2
7 588 3
7 590 1
7 591 2
7 592 4
7 593 4
7 594 2
7 595 1
7 596 4
7 597 2
7 598 2
7 600 3
7 601 4
7 602 2
7 603 3
7 605 3
7 606 2
7 607 2
7 609 2
7 610 4
7 611 2
7 612 4
7 613 3
7 615 3
7 616 3
7 617 4
7 620 3
7 625 2
7 628 2
7 629 2
7 631 3
7 632 4
7 634 4
7 635 2
7 638 3
7 639 4
7 640 2
7 641 4
7 646 4
7 649 4
7 651 4
7 652 2
7 655 4
7 656 2
7 660 4
7 663 4
7 664 2
7 665 3
7 666 3
7 668 3
7 670 4
7 671 4
7 672 0
7 677 2
7 678 2
7 679 4
7 682 1
8 11 2
8 55 4
8 82 4
8 96 2
8 174 4
8 177 3
8 181 3
8 187 3
8 195 4
8 222 4
8 227 3
8 228 4
8 229 4
8 233 3
8 241 3
8 243 1
8 259 0
8 260 2
8 273 2
8 336 2
8 341 1
8 358 1
8 403 3
8 431 1
8 435 4
8 510 3
8 518 3
8 566 2
8 684 3
8 688 0
9 7 3
9 50 4
9 201 4
9 242 3
9 276 3
9 294 3
9 371 4
9 385 4
9 402 3
9 483 4
9 615 3
9 690 0
10 9 3
10 11 3
10 12 4
10 23 4
10 32 3
10 33 3
10 40 3
10 50 4
10 59 3
10 60 2
10 69 3
10 70 3
10 82 3
10 85 3
10 93 3
10 116 3
10 129 3
10 134 4
10 137 3
10 153 3
10 157 4
10 161 3
10 162 3
10 170 3
10 174 3
10 178 4
10 179 4
10 180 4
10 182 4
10 185 4
10 192 3
10 197 4
10 198 2
10 205 4
10 211 4
10 216 3
10 221 3
10 230 3
10 238 3
10 245 3
10 273 3
10 274 3
10 276 3
10 286 3
10 302 3
10 319 2
10 333 3
10 334 3
10 357 4
10 404 3
10 414 3
10 430 2
10 432 3
10 462 2
10 467 3
10 470 3
10 478 4
10 479 4
10 480 4
10 482 3
10 484 4
10 499 3
10 502 3
10 510 4
10 511 3
10 513 3
10 518 3
10 525 4
10 527 3
10 529 2
10 530 3
10 531 4
10 582 3
10 589 4
10 602 4
10 604 3
10 606 4
10 610 3
10 617 4
10 629 3
10 654 4
10 663 2
10 664 3
10 686 3
10 692 3
10 693 3
10 694 4
10 697 2
10 699 3
10 700 3
10 701 3
10 707 4
10 708 3
10 709 3
11 8 3
11 11 1
11 15 4
11 24 2
11 25 2
11 28 4
11 29 2
11 39 2
11 42 2
11 52 2
11 54 2
11 56 3
11 57 1
11 58 2
11 69 2
11 70 3
11 79 3
11 83 4
11 86 3
11 88 2
11 98 1
11 107 3
11 121 2
11 123 2
11 125 3
11 168 2
11 173 4
11 176 2
11 180 1
11 196 4
11 208 3
11 211 2
11 213 3
11 222 2
11 228 2
11 229 3
11 237 3
11 238 2
11 239 3
11 258 4
11 259 2
11 274 2
11 286 4
11 290 2
11 301 3
11 317 3
11 318 4
11 324 0
11 332 4
11 356 3
11 357 4
11 365 2
11 367 2
11 370 2
11 372 3
11 382 2
11 386 2
11 393 3
11 399 2
11 401 2
11 405 2
11 414 2
11 423 4
11 427 3
11 430 2
11 431 1
11 433 3
11 434 3
11 449 2
11 451 1
11 504 2
11 508 3
11 526 2
11 527 3
11 544 3
11 549 3
11 577 2
11 580 4
11 603 3
11 646 2
11 654 2
11 659 4
11 662 2
11 690 3
11 692 3
11 699 3
11 707 4
11 715 2
11 716 2
11 717 1
11 718 4
11 719 2
11 724 2
11 727 2
11 728 2
11 729 3
11 731 3
11 737 3
11 738 2
11 742 2
11 745 4
11 747 2
11 748 0
11 749 4
11 750 4
12 4 4
12 69 4
12 88 4
12 98 4
12 127 3
12 133 3
12 159 3
12 161 4
12 168 3
12 170 3
12 174 4
12 195 3
12 202 3
12 203 2
12 215 3
12 216 4
12 228 3
12 238 4
12 242 4
12 328 3
12 392 3
12 416 2
12 480 3
12 591 4
12 708 2
13 1 2
13 4 4
13 5 0
13 7 1
13 8 3
13 9 2
13 12 4
13 13 4
13 17 0
13 22 3
13 23 4
13 28 4
13 32 3
13 33 4
13 37 0
13 38 2
13 39 2
13 49 3
13 50 4
13 51 2
13 53 0
13 58 3
13 60 3
13 62 4
13 67 0
13 68 2
13 69 3
13 70 2
13 78 0
13 79 2
13 82 1
13 83 1
13 86 0
13 87 4
13 89 3
13 91 1
13 92 2
13 95 4
13 96 3
13 99 3
13 110 2
13 111 4
13 116 4
13 117 2
13 127 4
13 128 0
13 132 3
13 135 4
13 138 0
13 141 1
13 143 0
13 145 1
13 152 4
13 155 1
13 157 2
13 158 0
13 160 3
13 163 2
13 164 2
13 165 2
13 166 4
13 170 4
13 172 4
13 174 3
13 175 3
13 176 2
13 177 4
13 179 1
13 182 4
13 183 3
13 184 0
13 187 4
13 188 3
13 191 2
13 193 4
13 194 4
13 197 3
13 199 4
13 200 2
13 202 4
13 204 4
13 205 1
13 209 2
13 211 3
13 216 2
13 218 0
13 222 2
13 223 4
13 224 3
13 225 1
13 227 4
13 228 3
13 231 2
13 233 3
13 234 4
13 235 1
13 237 4
13 239 3
13 241 2
13 242 1
13 260 0
13 262 3
13 264 3
13 274 2
13 275 2
13 279 4
13 280 3
13 285 4
13 286 2
13 288 0
13 292 4
13 299 2
13 306 2
13 307 1
13 310 3
13 311 2
13 313 3
13 316 4
13 321 1
13 322 2
13 323 2
13 326 2
13 327 2
13 328 2
13 329 1
13 332 2
13 336 1
13 339 2
13 342 3
13 346 3
13 347 4
13 348 1
13 350 1
13 355 2
13 357 2
13 358 2
13 362 3
13 367 2
13 370 0
13 371 2
13 382 0
13 393 2
13 394 1
13 398 1
13 400 3
13 401 0
13 403 1
13 404 4
13 406 0
13 410 0
13 411 1
13 413 0
13 417 1
13 419 2
13 424 0
13 427 4
13 429 4
13 430 4
13 432 3
13 433 3
13 435 4
13 438 0
13 439 0
13 441 0
13 442 0
13 444 3
13 445 3
13 446 0
13 448 0
13 453 1
13 455 2
13 462 4
13 463 4
13 471 0
13 473 3
13 474 3
13 475 2
13 478 3
13 484 4
13 485 0
13 491 3
13 492 4
13 494 3
13 497 4
13 504 4
13 506 4
13 507 0
13 510 4
13 511 4
13 515 1
13 518 3
13 522 4
13 523 3
13 525 4
13 527 4
13 529 3
13 531 2
13 538 0
13 541 0
13 547 0
13 549 3
13 550 3
13 551 0
13 553 1
13 554 1
13 558 0
13 559 0
13 561 0
13 563 0
13 565 0
13 566 4
13 568 2
13 569 1
13 572 1
13 573 2
13 576 2
13 578 2
13 585 3
13 586 2
13 590 1
13 602 3
13 603 3
13 606 3
13 613 3
13 619 2
13 621 3
13 629 0
13 630 1
13 631 2
13 635 0
13 636 1
13 637 1
13 638 2
13 639 2
13 646 3
13 647 4
13 650 1
13 654 4
13 655 4
13 656 4
13 657 3
13 661 4
13 662 4
13 663 4
13 667 0
13 668 0
13 669 0
13 670 2
13 671 2
13 672 0
13 674 2
13 675 4
13 679 3
13 684 4
13 686 4
13 687 0
13 688 0
13 689 1
13 690 2
13 691 3
13 692 3
13 706 0
13 709 3
13 712 3
13 722 2
13 732 4
13 733 4
13 736 3
13 737 3
13 739 3
13 740 0
13 746 2
13 747 3
13 748 3
13 749 2
13 750 4
13 751 4
13 754 3
13 756 1
13 757 2
13 758 0
13 760 0
13 761 3
13 762 4
13 763 0
13 765 1
13 767 0
13 768 3
13 769 2
13 770 3
13 771 2
13 773 0
13 774 0
13 775 3
13 777 0
13 778 2
13 779 2
13 785 2
13 789 4
13 790 1
13 791 4
13 792 4
13 793 4
13 795 1
13 796 2
13 797 4
13 798 1
13 799 3
13 800 0
13 801 2
13 803 2
13 804 1
13 806 4
13 810 4
13 811 4
13 813 0
13 815 3
13 817 0
13 818 2
13 819 0
13 822 2
13 824 2
13 825 0
13 826 4
13 827 2
13 829 2
13 832 3
13 833 1
13 834 0
13 835 2
13 837 3
13 838 0
13 841 0
13 843 4
13 845 2
13 846 1
13 849 0
13 850 3
13 851 4
13 853 0
13 855 3
13 862 2
13 863 3
13 865 4
13 867 4
13 870 2
13 871 1
13 872 2
13 873 0
13 879 1
13 880 2
13 881 1
13 882 2
13 883 2
13 884 1
13 886 4
13 889 2
13 891 0
13 893 2
13 895 0
13 896 4
13 897 0
13 899 0
13 900 4
13 902 2
13 903 2
13 904 0
13 905 1
13 909 4
13 911 1
13 914 1
13 916 3
13 917 3
14 12 4
14 19 4
14 25 1
14 32 4
14 81 4
14 96 3
14 124 4
14 127 1
14 173 3
14 186 3
14 191 3
14 195 4
14 210 4
14 222 3
14 238 4
14 240 4
14 265 2
14 276 3
14 288 3
14 302 4
14 319 0
14 382 4
14 427 4
14 428 3
14 430 4
14 473 4
14 507 3
14 523 3
14 524 4
14 525 4
14 588 3
14 628 4
14 654 3
14 663 4
14 750 2
14 762 2
14 820 2
14 919 3
14 920 3
14 921 4
14 923 4
15 13 0
15 14 3
15 15 3
15 50 4
15 111 3
15 118 0
15 121 2
15 125 4
15 181 4
15 220 3
15 225 2
15 235 0
15 237 2
15 243 0
15 248 0
15 249 0
15 251 1
15 252 1
15 255 4
15 257 3
15 258 2
15 269 4
15 275 3
15 280 2
15 282 2
15 283 3
15 285 3
15 291 2
15 292 4
15 297 2
15 302 3
15 303 2
15 306 4
15 308 4
15 310 3
15 322 2
15 323 0
15 328 2
15 333 0
15 409 2
15 455 0
15 472 2
15 546 1
15 676 3
15 690 3
15 748 2
15 823 1
15 845 1
15 866 3
15 879 2
15 925 1
15 926 0
15 927 3
15 928 0
15 930 1
15 931 0
15 934 3
15 935 2
15 936 4
15 938 2
16 1 4
16 4 4
16 11 4
16 12 4
16 15 4
16 33 1
16 39 4
16 58 3
16 66 3
16 71 4
16 79 4
16 87 3
16 95 4
16 98 4
16 100 4
16 109 3
16 125 2
16 127 4
16 135 3
16 143 4
16 152 3
16 158 3
16 172 4
16 180 4
16 199 4
16 200 4
16 202 4
16 204 4
16 208 4
16 216 4
16 227 4
16 234 4
16 237 4
16 240 3
16 273 4
16 282 4
16 286 1
16 302 4
16 321 2
16 367 2
16 385 4
16 404 4
16 410 4
16 423 4
16 427 4
16 448 4
16 467 4
16 469 2
16 476 2
16 480 4
16 498 4
16 502 3
16 509 1
16 510 3
16 531 4
16 583 3
16 591 3
16 642 4
16 661 3
16 684 4
16 732 4
16 770 2
16 939 3
16 941 0
16 943 2
16 945 3
16 946 4
16 947 3
16 948 2
17 7 3
17 100 3
17 111 2
17 117 2
17 126 3
17 137 3
17 150 4
17 221 1
17 222 2
17 243 0
17 269 3
17 276 3
17 286 2
17 294 3
17 323 0
17 471 1
17 475 3
17 628 0
17 919 3
18 4 2
18 6 4
18 8 4
18 9 4
18 15 3
18 22 4
18 23 3
18 28 2
18 32 1
18 42 2
18 45 4
18 48 3
18 50 3
18 52 4
18 56 4
18 59 3
18 60 3
18 61 3
18 65 4
18 66 2
18 72 2
18 79 3
18 81 2
18 83 4
18 88 2
18 91 2
18 94 2
18 95 3
18 98 4
18 100 4
18 111 2
18 116 4
18 125 2
18 127 4
18 132 4
18 133 4
18 134 4
18 137 4
18 142 3
18 143 3
18 153 3
18 157 2
18 165 3
18 166 3
18 168 2
18 172 2
18 174 3
18 175 3
18 177 2
18 178 2
18 187 4
18 189 4
18 197 3
18 198 2
18 200 2
18 204 2
18 208 3
18 210 4
18 211 4
18 212 4
18 213 4
18 216 3
18 221 4
18 223 4
18 236 2
18 238 4
18 242 4
18 269 4
18 283 4
18 284 2
18 285 4
18 287 3
18 317 4
18 319 3
18 357 3
18 378 2
18 381 3
18 382 2
18 386 1
18 392 2
18 402 2
18 403 2
18 404 3
18 411 2
18 414 3
18 416 4
18 418 2
18 419 2
18 425 2
18 427 4
18 430 3
18 434 2
18 435 3
18 461 3
18 474 3
18 476 2
18 478 4
18 480 3
18 482 4
18 486 2
18 489 3
18 492 3
18 493 4
18 504 4
18 510 3
18 512 4
18 516 4
18 517 1
18 519 3
18 520 3
18 524 3
18 528 3
18 529 4
18 549 3
18 582 4
18 588 3
18 603 2
18 604 4
18 612 3
18 613 4
18 614 3
18 627 2
18 631 4
18 633 4
18 639 3
18 649 2
18 654 3
18 663 3
18 702 2
18 704 2
18 707 2
18 708 2
18 709 4
18 714 3
18 716 4
18 724 3
18 735 3
18 736 3
18 737 2
18 747 2
18 753 3
18 762 2
18 781 2
18 805 3
18 845 2
18 856 4
18 949 2
18 951 2
18 952 1
18 956 4
18 957 2
18 958 4
18 959 2
18 962 3
18 963 4
18 967 2
18 969 2
18 972 2
18 973 2
19 8 4
19 202 3
19 210 2
19 211 3
19 268 1
19 288 2
19 294 2
19 319 3
19 325 3
19 887 3
20 15 3
20 22 4
20 50 2
20 82 3
20 94 1
20 143 2
20 148 4
20 151 2
20 174 3
20 181 3
20 204 2
20 210 3
20 243 3
20 274 3
20 323 3
20 357 0
20 378 2
20 423 1
20 496 4
20 498 2
20 588 3
20 633 3
20 763 0
20 820 1
20 866 0
20 934 3
21 1 4
21 5 1
21 7 4
21 9 4
21 15 3
21 17 3
21 50 2
21 53 3
21 123 3
21 127 4
21 145 0
21 185 4
21 200 4
21 201 4
21 240 3
21 243 1
21 244 3
21 259 1
21 260 1
21 261 0
21 262 3
21 263 0
21 264 2
21 273 3
21 281 1
21 286 2
21 289 2
21 300 2
21 301 3
21 321 2
21 322 2
21 323 1
21 330 3
21 358 2
21 379 2
21 406 0
21 408 4
21 413 1
21 436 3
21 437 0
21 438 0
21 443 3
21 444 2
21 453 1
21 547 1
21 551 2
21 559 0
21 561 0
21 563 1
21 564 2
21 567 1
21 573 1
21 619 1
21 628 2
21 635 3
21 637 3
21 656 4
21 669 0
21 672 2
21 674 1
21 675 4
21 680 0
21 706 1
21 748 0
21 760 0
21 767 0
21 769 0
21 800 0
21 817 2
21 853 4
21 854 4
21 858 0
21 872 1
21 873 1
21 874 1
21 876 1
21 877 1
21 878 1
21 925 1
21 975 2
21 976 0
21 978 0
21 980 1
21 981 1
21 983 1
21 984 0
21 986 0
21 987 2
21 988 0
21 989 2
21 990 1
21 991 1
21 992 1
21 993 3
21 994 1
22 2 1
22 4 4
22 17 3
22 21 3
22 24 4
22 50 4
22 53 2
22 62 3
22 68 3
22 85 4
22 89 4
22 94 2
22 105 0
22 109 3
22 127 4
22 144 4
22 161 3
22 163 0
22 167 2
22 174 4
22 175 3
22 181 4
22 184 4
22 187 4
22 201 3
22 202 4
22 209 3
22 210 2
22 211 2
22 216 3
22 228 3
22 229 1
22 231 1
22 233 2
22 250 4
22 265 2
22 290 4
22 367 0
22 384 2
22 385 3
22 405 0
22 430 3
22 431 3
22 449 0
22 451 3
22 515 4
22 523 4
22 526 3
22 546 2
22 566 2
22 568 3
22 636 2
22 651 3
22 665 0
22 684 2
22 688 0
22 712 3
22 731 2
22 732 3
22 792 3
22 840 3
22 862 0
22 926 0
22 932 0
22 988 0
22 996 0
22 998 0
22 1000 2
22 1002 0
22 1003 0
23 7 3
23 8 3
23 14 3
23 19 3
23 55 3
23 56 3
23 59 3
23 62 2
23 73 2
23 79 3
23 82 2
23 89 4
23 91 3
23 95 3
23 96 3
23 100 4
23 102 2
23 116 4
23 124 4
23 131 3
23 132 3
23 134 3
23 144 2
23 145 2
23 151 2
23 153 3
23 154 2
23 155 2
23 156 2
23 161 1
23 162 2
23 171 4
23 173 4
23 174 3
23 175 4
23 176 2
23 181 3
23 185 3
23 194 3
23 195 3
23 202 2
23 203 3
23 204 2
23 211 3
23 214 2
23 216 3
23 217 1
23 224 4
23 227 2
23 230 3
23 234 1
23 235 0
23 250 3
23 275 4
23 283 3
23 294 0
23 367 3
23 386 3
23 387 2
23 408 4
23 414 2
23 418 3
23 423 2
23 432 3
23 433 4
23 449 1
23 451 1
23 472 1
23 479 4
23 522 3
23 526 2
23 530 3
23 541 3
23 588 3
23 597 2
23 603 3
23 629 3
23 642 2
23 652 3
23 655 2
23 679 2
23 694 3
23 713 3
23 780 0
23 856 3
23 919 4
23 961 4
23 1004 2
24 7 3
24 8 4
24 11 4
24 12 4
24 41 4
24 55 4
24 58 2
24 69 4
24 71 4
24 79 3
24 92 4
24 97 3
24 98 4
24 127 4
24 132 2
24 151 4
24 173 4
24 176 4
24 180 4
24 200 4
24 223 4
24 237 3
24 238 4
24 249 3
24 276 4
24 288 2
24 289 2
24 300 3
24 324 4
24 357 4
24 402 3
24 421 4
24 486 2
24 518 3
24 582 3
24 655 4
24 699 2
24 727 2
24 729 4
24 919 2
24 1007 4
25 1 4
25 7 3
25 23 3
25 79 3
25 82 3
25 86 3
25 98 4
25 116 3
25 121 3
25 125 4
25 131 3
25 133 2
25 134 3
25 141 3
25 143 2
25 173 3
25 176 3
25 177 2
25 183 3
25 186 3
25 195 3
25 204 4
25 265 3
25 404 2
25 408 4
25 419 3
25 430 3
25 463 3
25 474 3
25 479 4
25 495 3
25 527 3
25 568 3
25 604 3
25 612 3
25 655 3
25 657 3
25 692 3
25 837 3
25 929 3
25 968 3
26 1 2
26 14 2
26 24 2
26 50 3
26 109 2
26 111 2
26 116 1
26 118 2
26 121 2
26 122 0
26 126 3
26 129 3
26 148 2
26 151 2
26 181 3
26 222 2
26 246 3
26 248 2
26 249 1
26 250 2
26 252 2
26 271 2
26 274 2
26 276 3
26 282 3
26 283 2
26 284 2
26 288 3
26 291 2
26 293 2
26 298 2
26 300 3
26 302 4
26 304 3
26 313 4
26 316 2
26 323 1
26 328 1
26 369 1
26 405 1
26 413 1
26 456 0
26 458 2
26 471 1
26 475 2
26 515 3
26 546 1
26 591 2
26 628 2
26 678 1
26 683 2
26 748 0
26 750 3
26 751 3
26 760 0
26 815 1
26 831 1
26 840 1
26 841 1
26 845 2
26 936 3
26 1010 1
26 1011 2
26 1012 3
26 1013 0
26 1014 2
27 9 3
27 50 2
27 118 2
27 123 4
27 148 2
27 244 2
27 286 2
27 288 2
27 930 1
27 1017 3
28 5 2
28 11 3
28 28 3
28 31 3
28 56 4
28 96 4
28 117 3
28 164 3
28 176 4
28 185 4
28 195 3
28 196 3
28 200 1
28 219 4
28 227 3
28 229 1
28 230 3
28 286 2
28 288 4
28 322 1
28 323 2
28 332 1
28 429 4
28 434 3
28 443 3
28 444 2
28 447 2
28 448 3
28 449 1
28 529 3
28 567 3
28 573 3
28 588 2
28 603 2
28 609 2
28 670 3
28 672 2
28 760 2
28 859 2
29 12 4
29 79 3
29 180 3
29 182 3
29 264 2
29 268 4
29 286 4
29 300 2
29 303 3
29 306 3
29 312 3
29 326 1
29 480 3
29 657 3
29 661 4
29 879 2
29 1019 3
30 2 2
30 29 2
30 50 2
30 69 4
30 135 4
30 161 3
30 164 3
30 172 3
30 174 4
30 242 4
30 252 2
30 257 3
30 258 4
30 259 3
30 304 3
30 313 4
30 315 3
30 319 3
30 321 3
30 403 1
30 683 2
30 751 2
30 780 3
30 873 0
30 892 3
31 32 4
31 136 4
31 153 3
31 175 4
31 192 3
31 262 4
31 268 2
31 271 3
31 299 3
31 303 2
31 306 2
31 319 3
31 328 1
31 340 2
31 490 3
31 519 3
31 611 3
31 811 3
31 875 3
31 1019 4
31 1020 2
31 1021 2
31 1022 4
32 7 3
32 9 2
32 50 3
32 111 2
32 181 3
32 222 2
32 240 1
32 248 3
32 268 4
32 271 2
32 288 3
32 298 4
32 307 1
32 313 3
32 405 3
32 408 2
32 455 1
32 475 4
32 508 3
32 628 3
32 742 2
32 1023 2
33 245 2
33 260 3
33 271 3
33 288 3
33 294 2
33 300 3
33 323 3
33 329 3
33 339 2
33 348 3
33 678 3
33 682 3
33 879 2
33 880 2
34 288 1
34 289 0
34 292 4
34 294 0
34 324 4
34 898 4
34 899 4
34 990 4
34 991 3
34 1024 4
35 258 1
35 261 2
35 264 1
35 266 2
35 300 4
35 321 2
35 326 2
35 327 2
35 328 2
35 333 3
35 358 0
35 678 2
35 748 3
35 876 1
35 879 3
35 881 1
35 937 3
36 261 4
36 288 3
36 289 1
36 333 3
36 358 4
36 873 2
36 875 2
36 878 4
36 1026 4
37 7 3
37 27 3
37 50 4
37 62 4
37 68 4
37 82 0
37 89 3
37 92 3
37 96 3
37 118 1
37 121 1
37 127 3
37 147 2
37 172 3
37 174 4
37 210 3
37 226 4
37 230 3
37 231 1
37 233 3
37 273 2
37 385 3
37 405 3
37 472 1
37 546 2
37 550 3
37 566 3
37 568 2
37 578 2
37 665 2
37 825 1
37 827 2
37 831 1
37 833 3
37 841 2
37 930 2
37 1027 2
38 35 4
38 69 4
38 70 4
38 78 4
38 84 4
38 97 4
38 105 2
38 112 4
38 127 1
38 144 4
38 155 4
38 162 4
38 185 1
38 188 1
38 195 0
38 200 4
38 202 1
38 243 2
38 247 4
38 259 2
38 288 4
38 294 4
38 313 4
38 326 4
38 356 1
38 395 2
38 400 0
38 401 2
38 402 4
38 405 4
38 406 1
38 409 4
38 410 2
38 411 2
38 413 0
38 418 4
38 420 4
38 433 4
38 445 1
38 447 4
38 451 4
38 452 4
38 501 4
38 588 4
38 590 0
38 627 4
38 637 1
38 673 4
38 678 4
38 681 4
38 717 0
38 742 4
